x,y,z_velocity_magnitude,u_velocity,v_velocity,pressure,velocity_magnitude,viscosity,vorticity,divergence,shear_stress,reynolds_local,learned_viscosity_param,grid_i,grid_j
0.033557046,0.027027028,0.12553509,0.12385439,0.020473044,0.3358664,0.12553509,0.011357833,-2.4872637,-0.70609665,0.029343745,11.052732,0.050239813,2,2
0.033557046,0.040540542,0.16130415,0.16022569,0.01862133,0.34251386,0.16130415,0.012036749,-2.7752886,-0.7374702,0.034534793,13.400972,0.050239813,2,3
0.033557046,0.054054055,0.20083064,0.20013009,0.016759876,0.3496526,0.20083064,0.012715666,-3.010899,-0.7625424,0.03944687,15.793954,0.050239813,2,4
0.033557046,0.06756757,0.2432942,0.24283549,0.014932644,0.35714942,0.2432942,0.013394582,-3.1914723,-0.7803467,0.04393524,18.163628,0.050239813,2,5
0.033557046,0.081081085,0.28788546,0.28758344,0.01318289,0.36486816,0.28788546,0.014073499,-3.3158114,-0.7892886,0.04786622,20.455856,0.050239813,2,6
0.033557046,0.0945946,0.3338053,0.33360538,0.011551175,0.372674,0.3338053,0.014752414,-3.3839383,-0.78730094,0.05111933,22.627165,0.050239813,2,7
0.033557046,0.10810811,0.38027212,0.3801387,0.010072969,0.380438,0.38027212,0.0154313315,-3.3970726,-0.77233016,0.053592097,24.642859,0.050239813,2,8
0.033557046,0.12162162,0.4265337,0.4264434,0.008776836,0.38804078,0.4265337,0.016110247,-3.3576608,-0.7427983,0.05520573,26.475925,0.050239813,2,9
0.033557046,0.13513514,0.47188243,0.47181988,0.007683169,0.39537567,0.47188243,0.016789164,-3.2695453,-0.698197,0.055913523,28.106367,0.050239813,2,10
0.033557046,0.14864865,0.51567584,0.51563096,0.006803956,0.40235087,0.51567584,0.01746808,-3.1379502,-0.63933694,0.055706188,29.521038,0.050239813,2,11
0.033557046,0.16216217,0.55735344,0.5573196,0.0061431043,0.40889135,0.55735344,0.018146995,-2.969322,-0.5682883,0.054614235,30.713263,0.050239813,2,12
0.033557046,0.17567568,0.59645367,0.5964265,0.0056972355,0.4149389,0.59645367,0.018825913,-2.7710648,-0.48792687,0.05270674,31.682589,0.050239813,2,13
